 5.18847434e-01  5.18847434e-01 
 4.77654042e-01  4.77654042e-01 
 4.47449709e-01  4.47449709e-01 
 4.81305471e-01  4.81305471e-01 
 4.39177409e-01  4.39177409e-01 
 4.19593030e-01  4.19593030e-01 
 4.17387866e-01  4.17387866e-01 
 4.71572219e-01  4.71572219e-01 
 4.38608992e-01  4.38608992e-01 
 4.56451436e-01  4.56451436e-01 
 4.28745476e-01  4.28745476e-01 
 4.88794736e-01  4.88794736e-01 
 5.00482122e-01  5.00482122e-01 
 4.67306416e-01  4.67306416e-01 
 4.44924767e-01  4.44924767e-01 
 4.20235660e-01  4.20235660e-01 
 4.67630065e-01  4.67630065e-01 
 4.63300241e-01  4.63300241e-01 
